 1.900000e+01	 1.900000e+01	-2.726723e+00	 2.339946e-01	 6.318798e+00	 8.048592e-01	 1.559674e-01
 2.150000e+01	 2.150000e+01	-3.121937e+00	 2.492506e-01	 6.317668e+00	 8.066810e-01	 1.523430e-01
 2.400000e+01	 2.400000e+01	-3.520858e+00	 2.910630e-01	 6.317542e+00	 8.088658e-01	 1.495324e-01
