0.00000000e+00	0.00000000e+00	8.91541328e-05
4.88281250e-05	4.35326000e-09	8.91553966e-05
9.76562500e-05	8.70662097e-09	8.91582688e-05
1.46484375e-04	1.30601684e-08	8.91630348e-05
1.95312500e-04	1.74139947e-08	8.91696905e-05
2.44140625e-04	2.17681922e-08	8.91782382e-05
2.92968750e-04	2.61228533e-08	8.91886794e-05
3.41796875e-04	3.04780704e-08	8.92010149e-05
3.90625000e-04	3.48339362e-08	8.92152457e-05
4.39453125e-04	3.91905430e-08	8.92313723e-05
4.88281250e-04	4.35479837e-08	8.92493955e-05
5.37109375e-04	4.79063506e-08	8.92693158e-05
5.85937500e-04	5.22657366e-08	8.92911339e-05
6.34765625e-04	5.66262343e-08	8.93148502e-05
6.83593750e-04	6.09879363e-08	8.93404656e-05
7.32421875e-04	6.53509355e-08	8.93679805e-05
7.81250000e-04	6.97153246e-08	8.93973959e-05
8.30078125e-04	7.40811963e-08	8.94287122e-05
8.78906250e-04	7.84486437e-08	8.94619305e-05
9.27734375e-04	8.28177594e-08	8.94970514e-05
9.76562500e-04	8.71886366e-08	8.95340758e-05
1.02539063e-03	9.15613680e-08	8.95730047e-05
1.07421875e-03	9.59360468e-08	8.96138389e-05
1.12304688e-03	1.00312766e-07	8.96565794e-05
1.17187500e-03	1.04691619e-07	8.97012273e-05
1.22070312e-03	1.09072698e-07	8.97477836e-05
1.26953125e-03	1.13456097e-07	8.97962494e-05
1.31835938e-03	1.17841910e-07	8.98466259e-05
1.36718750e-03	1.22230229e-07	8.98989143e-05
1.41601563e-03	1.26621147e-07	8.99531159e-05
1.46484375e-03	1.31014759e-07	9.00092318e-05
1.51367188e-03	1.35411158e-07	9.00672635e-05
1.56250000e-03	1.39810437e-07	9.01272124e-05
1.61132813e-03	1.44212691e-07	9.01890798e-05
1.66015625e-03	1.48618011e-07	9.02528672e-05
1.70898438e-03	1.53026494e-07	9.03185761e-05
1.75781250e-03	1.57438232e-07	9.03862081e-05
1.80664063e-03	1.61853319e-07	9.04557648e-05
1.85546875e-03	1.66271850e-07	9.05272478e-05
1.90429688e-03	1.70693918e-07	9.06006588e-05
1.95312500e-03	1.75119617e-07	9.06759996e-05
2.00195313e-03	1.79549043e-07	9.07532720e-05
2.05078125e-03	1.83982289e-07	9.08324777e-05
2.09960937e-03	1.88419449e-07	9.09136187e-05
2.14843750e-03	1.92860619e-07	9.09966968e-05
2.19726562e-03	1.97305893e-07	9.10817141e-05
2.24609375e-03	2.01755365e-07	9.11686725e-05
2.29492188e-03	2.06209131e-07	9.12575741e-05
2.34375000e-03	2.10667285e-07	9.13484210e-05
2.39257813e-03	2.15129923e-07	9.14412153e-05
2.44140625e-03	2.19597139e-07	9.15359593e-05
2.49023438e-03	2.24069029e-07	9.16326552e-05
2.53906250e-03	2.28545688e-07	9.17313053e-05
2.58789063e-03	2.33027212e-07	9.18319118e-05
2.63671875e-03	2.37513696e-07	9.19344773e-05
2.68554688e-03	2.42005236e-07	9.20390041e-05
2.73437500e-03	2.46501928e-07	9.21454946e-05
2.78320313e-03	2.51003868e-07	9.22539515e-05
2.83203125e-03	2.55511151e-07	9.23643772e-05
2.88085938e-03	2.60023874e-07	9.24767743e-05
2.92968750e-03	2.64542134e-07	9.25911457e-05
2.97851563e-03	2.69066027e-07	9.27074938e-05
3.02734375e-03	2.73595649e-07	9.28258216e-05
3.07617188e-03	2.78131097e-07	9.29461317e-05
3.12500000e-03	2.82672468e-07	9.30684271e-05
3.17382812e-03	2.87219859e-07	9.31927106e-05
3.22265625e-03	2.91773367e-07	9.33189852e-05
3.27148438e-03	2.96333090e-07	9.34472538e-05
3.32031250e-03	3.00899124e-07	9.35775195e-05
3.36914063e-03	3.05471568e-07	9.37097853e-05
3.41796875e-03	3.10050519e-07	9.38440545e-05
3.46679688e-03	3.14636076e-07	9.39803301e-05
3.51562500e-03	3.19228335e-07	9.41186155e-05
3.56445313e-03	3.23827396e-07	9.42589137e-05
3.61328125e-03	3.28433356e-07	9.44012283e-05
3.66210938e-03	3.33046315e-07	9.45455625e-05
3.71093750e-03	3.37666371e-07	9.46919198e-05
3.75976563e-03	3.42293622e-07	9.48403036e-05
3.80859375e-03	3.46928169e-07	9.49907174e-05
3.85742188e-03	3.51570109e-07	9.51431649e-05
3.90625000e-03	3.56219543e-07	9.52976495e-05
3.95507812e-03	3.60876570e-07	9.54541750e-05
4.00390625e-03	3.65541290e-07	9.56127450e-05
4.05273438e-03	3.70213802e-07	9.57733633e-05
4.10156250e-03	3.74894208e-07	9.59360338e-05
4.15039062e-03	3.79582606e-07	9.61007602e-05
4.19921875e-03	3.84279098e-07	9.62675464e-05
4.24804688e-03	3.88983784e-07	9.64363965e-05
4.29687500e-03	3.93696765e-07	9.66073143e-05
4.34570313e-03	3.98418142e-07	9.67803040e-05
4.39453125e-03	4.03148017e-07	9.69553696e-05
4.44335937e-03	4.07886491e-07	9.71325153e-05
4.49218750e-03	4.12633665e-07	9.73117452e-05
4.54101563e-03	4.17389642e-07	9.74930637e-05
4.58984375e-03	4.22154523e-07	9.76764749e-05
4.63867188e-03	4.26928412e-07	9.78619833e-05
4.68750000e-03	4.31711409e-07	9.80495933e-05
4.73632813e-03	4.36503619e-07	9.82393091e-05
4.78515625e-03	4.41305143e-07	9.84311355e-05
4.83398438e-03	4.46116086e-07	9.86250768e-05
4.88281250e-03	4.50936550e-07	9.88211378e-05
4.93164063e-03	4.55766639e-07	9.90193229e-05
4.98046875e-03	4.60606458e-07	9.92196370e-05
5.02929688e-03	4.65456109e-07	9.94220848e-05
5.07812500e-03	4.70315698e-07	9.96266710e-05
5.12695312e-03	4.75185329e-07	9.98334005e-05
5.17578125e-03	4.80065106e-07	1.00042278e-04
5.22460938e-03	4.84955135e-07	1.00253309e-04
5.27343750e-03	4.89855521e-07	1.00466498e-04
5.32226563e-03	4.94766369e-07	1.00681850e-04
5.37109375e-03	4.99687786e-07	1.00899371e-04
5.41992188e-03	5.04619876e-07	1.01119065e-04
5.46875000e-03	5.09562748e-07	1.01340937e-04
5.51757813e-03	5.14516506e-07	1.01564993e-04
5.56640625e-03	5.19481257e-07	1.01791239e-04
5.61523438e-03	5.24457110e-07	1.02019679e-04
5.66406250e-03	5.29444170e-07	1.02250319e-04
5.71289063e-03	5.34442546e-07	1.02483165e-04
5.76171875e-03	5.39452346e-07	1.02718222e-04
5.81054688e-03	5.44473677e-07	1.02955495e-04
5.85937500e-03	5.49506648e-07	1.03194990e-04
5.90820313e-03	5.54551367e-07	1.03436713e-04
5.95703125e-03	5.59607944e-07	1.03680669e-04
6.00585938e-03	5.64676487e-07	1.03926865e-04
6.05468750e-03	5.69757106e-07	1.04175306e-04
6.10351562e-03	5.74849912e-07	1.04425998e-04
6.15234375e-03	5.79955013e-07	1.04678947e-04
6.20117188e-03	5.85072520e-07	1.04934159e-04
6.25000000e-03	5.90202545e-07	1.05191640e-04
6.29882813e-03	5.95345197e-07	1.05451396e-04
6.34765625e-03	6.00500588e-07	1.05713433e-04
6.39648438e-03	6.05668830e-07	1.05977758e-04
6.44531250e-03	6.10850035e-07	1.06244377e-04
6.49414063e-03	6.16044314e-07	1.06513295e-04
6.54296875e-03	6.21251780e-07	1.06784520e-04
6.59179688e-03	6.26472546e-07	1.07058058e-04
6.64062500e-03	6.31706725e-07	1.07333916e-04
6.68945313e-03	6.36954431e-07	1.07612099e-04
6.73828125e-03	6.42215776e-07	1.07892615e-04
6.78710938e-03	6.47490876e-07	1.08175470e-04
6.83593750e-03	6.52779844e-07	1.08460670e-04
6.88476563e-03	6.58082796e-07	1.08748224e-04
6.93359375e-03	6.63399846e-07	1.09038136e-04
6.98242188e-03	6.68731109e-07	1.09330415e-04
7.03125000e-03	6.74076702e-07	1.09625068e-04
7.08007812e-03	6.79436740e-07	1.09922100e-04
7.12890625e-03	6.84811340e-07	1.10221520e-04
7.17773438e-03	6.90200619e-07	1.10523334e-04
7.22656250e-03	6.95604693e-07	1.10827550e-04
7.27539063e-03	7.01023681e-07	1.11134175e-04
7.32421875e-03	7.06457699e-07	1.11443215e-04
7.37304688e-03	7.11906866e-07	1.11754679e-04
7.42187500e-03	7.17371301e-07	1.12068574e-04
7.47070313e-03	7.22851122e-07	1.12384906e-04
7.51953125e-03	7.28346449e-07	1.12703685e-04
7.56835938e-03	7.33857402e-07	1.13024917e-04
7.61718750e-03	7.39384099e-07	1.13348609e-04
7.66601563e-03	7.44926662e-07	1.13674770e-04
7.71484375e-03	7.50485211e-07	1.14003408e-04
7.76367188e-03	7.56059868e-07	1.14334530e-04
7.81250000e-03	7.61650754e-07	1.14668143e-04
7.86132813e-03	7.67257990e-07	1.15004257e-04
7.91015625e-03	7.72881699e-07	1.15342878e-04
7.95898438e-03	7.78522004e-07	1.15684016e-04
8.00781250e-03	7.84179028e-07	1.16027677e-04
8.05664062e-03	7.89852894e-07	1.16373870e-04
8.10546875e-03	7.95543726e-07	1.16722604e-04
8.15429687e-03	8.01251648e-07	1.17073887e-04
8.20312500e-03	8.06976785e-07	1.17427726e-04
8.25195313e-03	8.12719262e-07	1.17784131e-04
8.30078125e-03	8.18479204e-07	1.18143110e-04
8.34960938e-03	8.24256738e-07	1.18504671e-04
8.39843750e-03	8.30051989e-07	1.18868823e-04
8.44726563e-03	8.35865085e-07	1.19235575e-04
8.49609375e-03	8.41696152e-07	1.19604936e-04
8.54492188e-03	8.47545318e-07	1.19976913e-04
8.59375000e-03	8.53412712e-07	1.20351516e-04
8.64257812e-03	8.59298461e-07	1.20728755e-04
8.69140625e-03	8.65202694e-07	1.21108637e-04
8.74023438e-03	8.71125541e-07	1.21491171e-04
8.78906250e-03	8.77067131e-07	1.21876368e-04
8.83789063e-03	8.83027595e-07	1.22264236e-04
8.88671875e-03	8.89007063e-07	1.22654785e-04
