1.00000000e-03	7.79384929e+11	-1.33333717e+14	5.66406916e-07
2.00000000e-03	7.79384031e+11	-2.66666154e+14	5.66407221e-07
3.00000000e-03	7.79382534e+11	-3.99996031e+14	5.66407729e-07
4.00000000e-03	7.79380439e+11	-5.33322069e+14	5.66408440e-07
5.00000000e-03	7.79377745e+11	-6.66642986e+14	5.66409354e-07
6.00000000e-03	7.79374452e+11	-7.99957504e+14	5.66410471e-07
7.00000000e-03	7.79370561e+11	-9.33264342e+14	5.66411792e-07
8.00000000e-03	7.79366071e+11	-1.06656222e+15	5.66413315e-07
9.00000000e-03	7.79360982e+11	-1.19984986e+15	5.66415042e-07
1.00000000e-02	7.79355295e+11	-1.33312598e+15	5.66416972e-07
1.10000000e-02	7.79349010e+11	-1.46638931e+15	5.66419105e-07
1.20000000e-02	7.79342125e+11	-1.59963856e+15	5.66421442e-07
1.30000000e-02	7.79334642e+11	-1.73287245e+15	5.66423981e-07
1.40000000e-02	7.79326561e+11	-1.86608970e+15	5.66426724e-07
1.50000000e-02	7.79317881e+11	-1.99928905e+15	5.66429669e-07
1.60000000e-02	7.79308603e+11	-2.13246920e+15	5.66432818e-07
1.70000000e-02	7.79298726e+11	-2.26562888e+15	5.66436170e-07
1.80000000e-02	7.79288250e+11	-2.39876682e+15	5.66439726e-07
1.90000000e-02	7.79277177e+11	-2.53188173e+15	5.66443484e-07
2.00000000e-02	7.79265504e+11	-2.66497233e+15	5.66447446e-07
2.10000000e-02	7.79253234e+11	-2.79803736e+15	5.66451611e-07
2.20000000e-02	7.79240365e+11	-2.93107552e+15	5.66455979e-07
2.30000000e-02	7.79226898e+11	-3.06408556e+15	5.66460550e-07
2.40000000e-02	7.79212833e+11	-3.19706618e+15	5.66465324e-07
2.50000000e-02	7.79198169e+11	-3.33001611e+15	5.66470302e-07
2.60000000e-02	7.79182907e+11	-3.46293409e+15	5.66475482e-07
2.70000000e-02	7.79167047e+11	-3.59581883e+15	5.66480866e-07
2.80000000e-02	7.79150589e+11	-3.72866905e+15	5.66486453e-07
2.90000000e-02	7.79133533e+11	-3.86148349e+15	5.66492244e-07
3.00000000e-02	7.79115879e+11	-3.99426087e+15	5.66498237e-07
3.10000000e-02	7.79097627e+11	-4.12699991e+15	5.66504434e-07
3.20000000e-02	7.79078777e+11	-4.25969935e+15	5.66510834e-07
3.30000000e-02	7.79059329e+11	-4.39235791e+15	5.66517437e-07
3.40000000e-02	7.79039284e+11	-4.52497431e+15	5.66524244e-07
3.50000000e-02	7.79018640e+11	-4.65754729e+15	5.66531254e-07
3.60000000e-02	7.78997399e+11	-4.79007557e+15	5.66538467e-07
3.70000000e-02	7.78975560e+11	-4.92255789e+15	5.66545883e-07
3.80000000e-02	7.78953124e+11	-5.05499297e+15	5.66553502e-07
3.90000000e-02	7.78930090e+11	-5.18737955e+15	5.66561325e-07
4.00000000e-02	7.78906459e+11	-5.31971635e+15	5.66569351e-07
4.10000000e-02	7.78882230e+11	-5.45200210e+15	5.66577580e-07
4.20000000e-02	7.78857404e+11	-5.58423554e+15	5.66586013e-07
4.30000000e-02	7.78831980e+11	-5.71641541e+15	5.66594648e-07
4.40000000e-02	7.78805960e+11	-5.84854042e+15	5.66603487e-07
4.50000000e-02	7.78779342e+11	-5.98060933e+15	5.66612530e-07
4.60000000e-02	7.78752127e+11	-6.11262086e+15	5.66621775e-07
4.70000000e-02	7.78724315e+11	-6.24457374e+15	5.66631224e-07
4.80000000e-02	7.78695907e+11	-6.37646671e+15	5.66640877e-07
4.90000000e-02	7.78666901e+11	-6.50829852e+15	5.66650732e-07
5.00000000e-02	7.78637299e+11	-6.64006789e+15	5.66660791e-07
5.10000000e-02	7.78607099e+11	-6.77177357e+15	5.66671053e-07
5.20000000e-02	7.78576304e+11	-6.90341429e+15	5.66681519e-07
5.30000000e-02	7.78544911e+11	-7.03498879e+15	5.66692188e-07
5.40000000e-02	7.78512923e+11	-7.16649581e+15	5.66703060e-07
5.50000000e-02	7.78480338e+11	-7.29793410e+15	5.66714136e-07
5.60000000e-02	7.78447156e+11	-7.42930239e+15	5.66725415e-07
5.70000000e-02	7.78413379e+11	-7.56059943e+15	5.66736897e-07
5.80000000e-02	7.78379005e+11	-7.69182396e+15	5.66748583e-07
5.90000000e-02	7.78344035e+11	-7.82297472e+15	5.66760472e-07
6.00000000e-02	7.78308469e+11	-7.95405046e+15	5.66772565e-07
6.10000000e-02	7.78272308e+11	-8.08504993e+15	5.66784861e-07
6.20000000e-02	7.78235551e+11	-8.21597187e+15	5.66797360e-07
6.30000000e-02	7.78198198e+11	-8.34681504e+15	5.66810063e-07
6.40000000e-02	7.78160249e+11	-8.47757816e+15	5.66822969e-07
6.50000000e-02	7.78121705e+11	-8.60826001e+15	5.66836079e-07
6.60000000e-02	7.78082566e+11	-8.73885932e+15	5.66849392e-07
6.70000000e-02	7.78042832e+11	-8.86937486e+15	5.66862909e-07
6.80000000e-02	7.78002502e+11	-8.99980536e+15	5.66876629e-07
6.90000000e-02	7.77961577e+11	-9.13014959e+15	5.66890553e-07
7.00000000e-02	7.77920058e+11	-9.26040630e+15	5.66904680e-07
7.10000000e-02	7.77877943e+11	-9.39057424e+15	5.66919010e-07
7.20000000e-02	7.77835234e+11	-9.52065217e+15	5.66933545e-07
7.30000000e-02	7.77791931e+11	-9.65063885e+15	5.66948282e-07
7.40000000e-02	7.77748032e+11	-9.78053303e+15	5.66963223e-07
7.50000000e-02	7.77703540e+11	-9.91033348e+15	5.66978368e-07
