0.00000000e+00	0.00000000e+00	7.78851471e-05
4.88281250e-05	3.80301335e-09	7.78862795e-05
9.76562500e-05	7.60611717e-09	7.78888533e-05
1.46484375e-04	1.14093881e-08	7.78931239e-05
1.95312500e-04	1.52129089e-08	7.78990880e-05
2.44140625e-04	1.90167623e-08	7.79067475e-05
2.92968750e-04	2.28210311e-08	7.79161035e-05
3.41796875e-04	2.66257982e-08	7.79271572e-05
3.90625000e-04	3.04311465e-08	7.79399091e-05
4.39453125e-04	3.42371590e-08	7.79543600e-05
4.88281250e-04	3.80439185e-08	7.79705103e-05
5.37109375e-04	4.18515081e-08	7.79883607e-05
5.85937500e-04	4.56600109e-08	7.80079116e-05
6.34765625e-04	4.94695098e-08	7.80291636e-05
6.83593750e-04	5.32800879e-08	7.80521174e-05
7.32421875e-04	5.70918284e-08	7.80767735e-05
7.81250000e-04	6.09048144e-08	7.81031325e-05
8.30078125e-04	6.47191290e-08	7.81311952e-05
8.78906250e-04	6.85348555e-08	7.81609623e-05
9.27734375e-04	7.23520771e-08	7.81924344e-05
9.76562500e-04	7.61708771e-08	7.82256125e-05
1.02539063e-03	7.99913388e-08	7.82604972e-05
1.07421875e-03	8.38135455e-08	7.82970895e-05
1.12304688e-03	8.76375806e-08	7.83353903e-05
1.17187500e-03	9.14635277e-08	7.83754006e-05
1.22070312e-03	9.52914701e-08	7.84171212e-05
1.26953125e-03	9.91214915e-08	7.84605532e-05
1.31835938e-03	1.02953675e-07	7.85056977e-05
1.36718750e-03	1.06788105e-07	7.85525557e-05
1.41601563e-03	1.10624865e-07	7.86011285e-05
1.46484375e-03	1.14464039e-07	7.86514172e-05
1.51367188e-03	1.18305710e-07	7.87034230e-05
1.56250000e-03	1.22149962e-07	7.87571473e-05
1.61132813e-03	1.25996879e-07	7.88125912e-05
1.66015625e-03	1.29846546e-07	7.88697561e-05
1.70898438e-03	1.33699046e-07	7.89286435e-05
1.75781250e-03	1.37554463e-07	7.89892548e-05
1.80664063e-03	1.41412882e-07	7.90515914e-05
1.85546875e-03	1.45274387e-07	7.91156548e-05
1.90429688e-03	1.49139063e-07	7.91814467e-05
1.95312500e-03	1.53006993e-07	7.92489686e-05
2.00195313e-03	1.56878262e-07	7.93182221e-05
2.05078125e-03	1.60752955e-07	7.93892089e-05
2.09960937e-03	1.64631157e-07	7.94619308e-05
2.14843750e-03	1.68512952e-07	7.95363895e-05
2.19726562e-03	1.72398425e-07	7.96125868e-05
2.24609375e-03	1.76287661e-07	7.96905246e-05
2.29492188e-03	1.80180745e-07	7.97702048e-05
2.34375000e-03	1.84077763e-07	7.98516292e-05
2.39257813e-03	1.87978799e-07	7.99347999e-05
2.44140625e-03	1.91883938e-07	8.00197189e-05
2.49023438e-03	1.95793267e-07	8.01063883e-05
2.53906250e-03	1.99706870e-07	8.01948101e-05
2.58789063e-03	2.03624834e-07	8.02849865e-05
2.63671875e-03	2.07547244e-07	8.03769196e-05
2.68554688e-03	2.11474186e-07	8.04706118e-05
2.73437500e-03	2.15405745e-07	8.05660653e-05
2.78320313e-03	2.19342009e-07	8.06632823e-05
2.83203125e-03	2.23283062e-07	8.07622653e-05
2.88085938e-03	2.27228992e-07	8.08630167e-05
2.92968750e-03	2.31179884e-07	8.09655389e-05
2.97851563e-03	2.35135826e-07	8.10698344e-05
3.02734375e-03	2.39096904e-07	8.11759056e-05
3.07617188e-03	2.43063204e-07	8.12837553e-05
3.12500000e-03	2.47034814e-07	8.13933860e-05
3.17382812e-03	2.51011820e-07	8.15048003e-05
3.22265625e-03	2.54994311e-07	8.16180011e-05
3.27148438e-03	2.58982372e-07	8.17329909e-05
3.32031250e-03	2.62976092e-07	8.18497726e-05
3.36914063e-03	2.66975558e-07	8.19683491e-05
3.41796875e-03	2.70980857e-07	8.20887232e-05
3.46679688e-03	2.74992078e-07	8.22108978e-05
3.51562500e-03	2.79009309e-07	8.23348759e-05
3.56445313e-03	2.83032638e-07	8.24606606e-05
3.61328125e-03	2.87062152e-07	8.25882548e-05
3.66210938e-03	2.91097941e-07	8.27176616e-05
3.71093750e-03	2.95140093e-07	8.28488842e-05
3.75976563e-03	2.99188697e-07	8.29819259e-05
3.80859375e-03	3.03243841e-07	8.31167897e-05
3.85742188e-03	3.07305616e-07	8.32534790e-05
3.90625000e-03	3.11374109e-07	8.33919971e-05
3.95507812e-03	3.15449410e-07	8.35323473e-05
4.00390625e-03	3.19531609e-07	8.36745331e-05
4.05273438e-03	3.23620796e-07	8.38185579e-05
4.10156250e-03	3.27717060e-07	8.39644253e-05
4.15039062e-03	3.31820492e-07	8.41121386e-05
4.19921875e-03	3.35931181e-07	8.42617016e-05
4.24804688e-03	3.40049219e-07	8.44131179e-05
4.29687500e-03	3.44174695e-07	8.45663911e-05
4.34570313e-03	3.48307701e-07	8.47215250e-05
4.39453125e-03	3.52448327e-07	8.48785233e-05
4.44335937e-03	3.56596665e-07	8.50373898e-05
4.49218750e-03	3.60752806e-07	8.51981284e-05
4.54101563e-03	3.64916841e-07	8.53607430e-05
4.58984375e-03	3.69088862e-07	8.55252375e-05
4.63867188e-03	3.73268961e-07	8.56916160e-05
4.68750000e-03	3.77457230e-07	8.58598824e-05
4.73632813e-03	3.81653761e-07	8.60300409e-05
4.78515625e-03	3.85858647e-07	8.62020956e-05
4.83398438e-03	3.90071981e-07	8.63760506e-05
4.88281250e-03	3.94293855e-07	8.65519102e-05
4.93164063e-03	3.98524362e-07	8.67296787e-05
4.98046875e-03	4.02763597e-07	8.69093604e-05
