1	3.448782253615e+04
2	2.737229973440e+04
3	2.160924718312e+04
4	1.700746362392e+04
5	1.341203460223e+04
6	1.068006971415e+04
7	8.673215703069e+03
8	7.258596650131e+03
9	6.314028749657e+03
10	5.735245010377e+03
11	5.443608739937e+03
12	5.388339931480e+03
13	5.386504927885e+03
14	5.386500091786e+03
15	5.386500091748e+03
