0.000000e+00	0.000000e+00
1.132812e-03	6.099449e+00
2.265625e-03	1.219890e+01
3.398437e-03	1.829835e+01
4.531250e-03	2.439779e+01
5.664062e-03	3.049724e+01
6.796875e-03	3.659669e+01
7.929687e-03	4.269614e+01
9.062500e-03	4.879559e+01
1.019531e-02	5.489504e+01
1.132812e-02	6.099449e+01
1.246094e-02	6.709393e+01
1.359375e-02	7.319338e+01
1.472656e-02	7.929283e+01
1.585937e-02	8.539228e+01
1.699219e-02	9.149173e+01
1.812500e-02	9.759118e+01
1.925781e-02	1.036906e+02
2.039062e-02	1.097901e+02
2.152344e-02	1.158895e+02
2.265625e-02	1.219890e+02
2.378906e-02	1.280884e+02
2.492187e-02	1.341879e+02
2.605469e-02	1.402873e+02
2.718750e-02	1.463868e+02
2.832031e-02	1.524862e+02
2.945312e-02	1.585857e+02
3.058594e-02	1.646851e+02
3.171875e-02	1.707846e+02
3.285156e-02	1.768840e+02
3.398437e-02	1.829835e+02
3.511719e-02	1.890829e+02
3.625000e-02	1.951824e+02
3.738281e-02	2.012818e+02
3.851562e-02	2.073813e+02
3.964844e-02	2.134807e+02
4.078125e-02	2.195801e+02
4.191406e-02	2.256796e+02
4.304687e-02	2.317790e+02
4.417969e-02	2.378785e+02
4.531250e-02	2.439779e+02
4.644531e-02	2.500774e+02
4.757812e-02	2.561768e+02
4.871094e-02	2.622763e+02
4.984375e-02	2.683757e+02
5.097656e-02	2.744752e+02
5.210937e-02	2.805746e+02
5.324219e-02	2.866741e+02
5.437500e-02	2.927735e+02
5.550781e-02	2.988730e+02
5.664062e-02	3.049724e+02
5.777344e-02	3.110719e+02
5.890625e-02	3.171713e+02
6.003906e-02	3.232708e+02
6.117187e-02	3.293702e+02
6.230469e-02	3.354697e+02
6.343750e-02	3.415691e+02
6.457031e-02	3.476686e+02
6.570313e-02	3.537680e+02
6.683594e-02	3.598675e+02
6.796875e-02	3.659669e+02
6.910156e-02	3.720664e+02
7.023438e-02	3.781658e+02
7.136719e-02	3.842653e+02
7.250000e-02	3.903647e+02
7.363281e-02	3.964642e+02
7.476562e-02	4.025636e+02
7.589844e-02	4.086631e+02
7.703125e-02	4.147625e+02
7.816406e-02	4.208620e+02
7.929687e-02	4.269614e+02
8.042969e-02	4.330609e+02
8.156250e-02	4.391603e+02
8.269531e-02	4.452597e+02
8.382812e-02	4.513592e+02
8.496094e-02	4.574586e+02
8.609375e-02	4.635581e+02
8.722656e-02	4.696575e+02
8.835937e-02	4.757570e+02
8.949219e-02	4.818564e+02
9.062500e-02	4.879559e+02
9.175781e-02	4.940553e+02
9.289062e-02	5.001548e+02
9.402344e-02	5.062542e+02
9.515625e-02	5.123537e+02
9.628906e-02	5.184531e+02
9.742187e-02	5.245526e+02
9.855469e-02	5.306520e+02
9.968750e-02	5.367515e+02
1.008203e-01	5.428509e+02
1.019531e-01	5.489504e+02
1.030859e-01	5.550498e+02
1.042187e-01	5.611493e+02
1.053516e-01	5.672487e+02
1.064844e-01	5.733482e+02
1.076172e-01	5.794476e+02
1.087500e-01	5.855471e+02
1.098828e-01	5.916465e+02
1.110156e-01	5.977460e+02
1.121484e-01	6.038454e+02
1.132812e-01	6.099449e+02
1.144141e-01	6.160443e+02
1.155469e-01	6.221438e+02
1.166797e-01	6.282432e+02
1.178125e-01	6.343427e+02
1.189453e-01	6.404421e+02
1.200781e-01	6.465416e+02
1.212109e-01	6.526410e+02
1.223437e-01	6.587404e+02
1.234766e-01	6.648399e+02
1.246094e-01	6.709393e+02
1.257422e-01	6.770388e+02
1.268750e-01	6.831382e+02
1.280078e-01	6.892377e+02
1.291406e-01	6.953371e+02
1.302734e-01	7.014366e+02
1.314063e-01	7.075360e+02
1.325391e-01	7.136355e+02
1.336719e-01	7.197349e+02
1.348047e-01	7.258344e+02
1.359375e-01	7.319338e+02
1.370703e-01	7.380333e+02
1.382031e-01	7.441327e+02
1.393359e-01	7.502322e+02
1.404688e-01	7.563316e+02
1.416016e-01	7.624311e+02
1.427344e-01	7.685305e+02
1.438672e-01	7.746300e+02
1.450000e-01	7.807294e+02
1.461328e-01	7.868289e+02
1.472656e-01	7.929283e+02
1.483984e-01	7.990278e+02
1.495312e-01	8.051272e+02
1.506641e-01	8.112267e+02
1.517969e-01	8.173261e+02
1.529297e-01	8.234256e+02
1.540625e-01	8.295250e+02
1.551953e-01	8.356245e+02
1.563281e-01	8.417239e+02
1.574609e-01	8.478234e+02
1.585937e-01	8.539228e+02
1.597266e-01	8.600223e+02
1.608594e-01	8.661217e+02
1.619922e-01	8.722211e+02
1.631250e-01	8.783206e+02
1.642578e-01	8.844200e+02
1.653906e-01	8.905195e+02
1.665234e-01	8.966189e+02
1.676562e-01	9.027184e+02
1.687891e-01	9.088178e+02
1.699219e-01	9.149173e+02
1.710547e-01	9.210167e+02
1.721875e-01	9.271162e+02
1.733203e-01	9.332156e+02
1.744531e-01	9.393151e+02
1.755859e-01	9.454145e+02
1.767187e-01	9.515140e+02
1.778516e-01	9.576134e+02
1.789844e-01	9.637129e+02
1.801172e-01	9.698123e+02
1.812500e-01	9.759118e+02
1.823828e-01	9.820112e+02
1.835156e-01	9.881107e+02
1.846484e-01	9.942101e+02
1.857812e-01	1.000310e+03
1.869141e-01	1.006409e+03
1.880469e-01	1.012508e+03
1.891797e-01	1.018608e+03
1.903125e-01	1.024707e+03
1.914453e-01	1.030807e+03
1.925781e-01	1.036906e+03
1.937109e-01	1.043006e+03
