1.00000000e-03	7.40294165e+08	-5.94862674e+05	1.81467580e-05
2.00000000e-03	7.40293375e+08	-1.01472415e+06	1.81467670e-05
3.00000000e-03	7.40292124e+08	-1.49569434e+06	1.81467822e-05
4.00000000e-03	7.40290389e+08	-1.98568872e+06	1.81468033e-05
5.00000000e-03	7.40288163e+08	-2.47828943e+06	1.81468306e-05
6.00000000e-03	7.40285445e+08	-2.97191192e+06	1.81468638e-05
7.00000000e-03	7.40282235e+08	-3.46601249e+06	1.81469032e-05
8.00000000e-03	7.40278532e+08	-3.96036332e+06	1.81469486e-05
9.00000000e-03	7.40274335e+08	-4.45485497e+06	1.81470000e-05
1.00000000e-02	7.40269646e+08	-4.94942920e+06	1.81470575e-05
1.10000000e-02	7.40264463e+08	-5.44405247e+06	1.81471210e-05
1.20000000e-02	7.40258787e+08	-5.93870412e+06	1.81471906e-05
1.30000000e-02	7.40252618e+08	-6.43337069e+06	1.81472662e-05
1.40000000e-02	7.40245955e+08	-6.92804290e+06	1.81473479e-05
1.50000000e-02	7.40238799e+08	-7.42271411e+06	1.81474356e-05
1.60000000e-02	7.40231149e+08	-7.91737930e+06	1.81475294e-05
1.70000000e-02	7.40223007e+08	-8.41203455e+06	1.81476292e-05
1.80000000e-02	7.40214371e+08	-8.90667668e+06	1.81477351e-05
1.90000000e-02	7.40205241e+08	-9.40130300e+06	1.81478470e-05
2.00000000e-02	7.40195619e+08	-9.89591121e+06	1.81479650e-05
2.10000000e-02	7.40185503e+08	-1.03904992e+07	1.81480891e-05
2.20000000e-02	7.40174894e+08	-1.08850652e+07	1.81482192e-05
2.30000000e-02	7.40163791e+08	-1.13796075e+07	1.81483553e-05
2.40000000e-02	7.40152196e+08	-1.18741243e+07	1.81484975e-05
2.50000000e-02	7.40140107e+08	-1.23686142e+07	1.81486457e-05
2.60000000e-02	7.40127525e+08	-1.28630758e+07	1.81488000e-05
2.70000000e-02	7.40114450e+08	-1.33575075e+07	1.81489604e-05
2.80000000e-02	7.40100882e+08	-1.38519081e+07	1.81491268e-05
2.90000000e-02	7.40086821e+08	-1.43462761e+07	1.81492992e-05
3.00000000e-02	7.40072267e+08	-1.48406103e+07	1.81494777e-05
3.10000000e-02	7.40057220e+08	-1.53349093e+07	1.81496623e-05
3.20000000e-02	7.40041680e+08	-1.58291719e+07	1.81498529e-05
3.30000000e-02	7.40025647e+08	-1.63233968e+07	1.81500495e-05
3.40000000e-02	7.40009121e+08	-1.68175826e+07	1.81502522e-05
3.50000000e-02	7.39992102e+08	-1.73117283e+07	1.81504610e-05
3.60000000e-02	7.39974590e+08	-1.78058324e+07	1.81506758e-05
3.70000000e-02	7.39956586e+08	-1.82998939e+07	1.81508967e-05
3.80000000e-02	7.39938089e+08	-1.87939113e+07	1.81511236e-05
3.90000000e-02	7.39919099e+08	-1.92878837e+07	1.81513566e-05
4.00000000e-02	7.39899617e+08	-1.97818096e+07	1.81515956e-05
4.10000000e-02	7.39879642e+08	-2.02756879e+07	1.81518407e-05
4.20000000e-02	7.39859175e+08	-2.07695173e+07	1.81520918e-05
4.30000000e-02	7.39838215e+08	-2.12632967e+07	1.81523490e-05
4.40000000e-02	7.39816762e+08	-2.17570249e+07	1.81526122e-05
4.50000000e-02	7.39794818e+08	-2.22507006e+07	1.81528815e-05
4.60000000e-02	7.39772381e+08	-2.27443226e+07	1.81531569e-05
4.70000000e-02	7.39749451e+08	-2.32378897e+07	1.81534383e-05
4.80000000e-02	7.39726030e+08	-2.37314007e+07	1.81537257e-05
4.90000000e-02	7.39702116e+08	-2.42248545e+07	1.81540193e-05
5.00000000e-02	7.39677710e+08	-2.47182497e+07	1.81543188e-05
5.10000000e-02	7.39652812e+08	-2.52115853e+07	1.81546244e-05
5.20000000e-02	7.39627423e+08	-2.57048600e+07	1.81549361e-05
5.30000000e-02	7.39601541e+08	-2.61980725e+07	1.81552538e-05
5.40000000e-02	7.39575167e+08	-2.66912218e+07	1.81555776e-05
5.50000000e-02	7.39548302e+08	-2.71843066e+07	1.81559075e-05
5.60000000e-02	7.39520944e+08	-2.76773257e+07	1.81562434e-05
5.70000000e-02	7.39493096e+08	-2.81702779e+07	1.81565853e-05
5.80000000e-02	7.39464755e+08	-2.86631621e+07	1.81569333e-05
5.90000000e-02	7.39435923e+08	-2.91559769e+07	1.81572874e-05
6.00000000e-02	7.39406600e+08	-2.96487213e+07	1.81576475e-05
6.10000000e-02	7.39376785e+08	-3.01413941e+07	1.81580137e-05
6.20000000e-02	7.39346479e+08	-3.06339939e+07	1.81583859e-05
6.30000000e-02	7.39315681e+08	-3.11265198e+07	1.81587642e-05
6.40000000e-02	7.39284393e+08	-3.16189704e+07	1.81591486e-05
6.50000000e-02	7.39252613e+08	-3.21113445e+07	1.81595390e-05
6.60000000e-02	7.39220342e+08	-3.26036410e+07	1.81599355e-05
6.70000000e-02	7.39187580e+08	-3.30958587e+07	1.81603380e-05
6.80000000e-02	7.39154328e+08	-3.35879964e+07	1.81607466e-05
6.90000000e-02	7.39120584e+08	-3.40800529e+07	1.81611612e-05
7.00000000e-02	7.39086350e+08	-3.45720270e+07	1.81615819e-05
7.10000000e-02	7.39051626e+08	-3.50639175e+07	1.81620087e-05
7.20000000e-02	7.39016410e+08	-3.55557233e+07	1.81624415e-05
7.30000000e-02	7.38980705e+08	-3.60474431e+07	1.81628804e-05
7.40000000e-02	7.38944508e+08	-3.65390757e+07	1.81633253e-05
7.50000000e-02	7.38907822e+08	-3.70306200e+07	1.81637763e-05
7.60000000e-02	7.38870645e+08	-3.75220748e+07	1.81642334e-05
7.70000000e-02	7.38832979e+08	-3.80134388e+07	1.81646965e-05
7.80000000e-02	7.38794822e+08	-3.85047109e+07	1.81651657e-05
7.90000000e-02	7.38756175e+08	-3.89958900e+07	1.81656409e-05
8.00000000e-02	7.38717039e+08	-3.94869748e+07	1.81661222e-05
8.10000000e-02	7.38677413e+08	-3.99779641e+07	1.81666096e-05
8.20000000e-02	7.38637297e+08	-4.04688567e+07	1.81671030e-05
8.30000000e-02	7.38596691e+08	-4.09596515e+07	1.81676025e-05
8.40000000e-02	7.38555596e+08	-4.14503473e+07	1.81681081e-05
8.50000000e-02	7.38514012e+08	-4.19409429e+07	1.81686197e-05
